LOC,LLOC,SLOC,Comments,Single comments,Multi,Blank,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,McCabe_mean,McCabe_max,McCabe_sum,path,commit
59,44,46,2,2,0,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6666666666666667,3,10,src\stacosys\service\mail.py,
