,msg_id,path,msg,modified_McCabe_max_diff,SLOC_diff,difficulty_diff,LLOC_diff,N1_diff,h2_diff,volume_diff,bugs_diff,calculated_length_diff,Single comments_diff,vocabulary_diff,h1_diff,Multi_diff,time_diff,Blank_diff,effort_diff,length_diff,McCabe_max_diff,LOC_diff,Comments_diff,N2_diff,McCabe_sum_diff
0,R0912,7,too-many-branches,-5.571428571428571,5.142857142857143,-0.3194547810346856,3.5714285714285716,0.42857142857142855,3.4285714285714284,16.382786810739557,0.00546092893691317,23.739359412821216,0.0,3.4285714285714284,0.0,0.0,-6.808921673446145,4.0,-122.5605901220305,1.5714285714285714,-5.0,9.142857142857142,0.0,1.1428571428571428,0.14285714285714285
1,R0915,1,too-many-statements,-12.0,5.0,-0.45397225725094525,5.0,0.0,4.0,12.34623369733356,0.00411541123244441,29.67893025551342,0.0,4.0,0.0,0.0,-19.057491064947953,3.0,-343.03483916906316,0.0,-12.0,8.0,0.0,0.0,0.0
2,R1719,1,simplifiable-if-expression,-1.0,0.0,0.6547619047619047,0.0,0.0,0.0,2.612133817742631,0.0008707112725808985,3.9001345298900674,0.0,1.0,1.0,0.0,17.94656708220259,0.0,323.0382074796464,0.0,0.0,0.0,0.0,0.0,-1.0
3,W0107,1,unnecessary-pass,,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
4,W0718,3,broad-exception-caught,,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0
