,msg_id,path,msg,modified_McCabe_max_diff,SLOC_diff,difficulty_diff,LLOC_diff,N1_diff,h2_diff,volume_diff,bugs_diff,calculated_length_diff,Single comments_diff,vocabulary_diff,h1_diff,Multi_diff,time_diff,Blank_diff,effort_diff,length_diff,McCabe_max_diff,LOC_diff,Comments_diff,N2_diff,McCabe_sum_diff
0,C0301,6,line-too-long,,1.0,0.20746031746031746,0.0,1.0,2.0,14.246260530927714,0.004748753510309235,8.362077644181767,0.0,2.5,0.5,0.0,1.5470538547135073,0.0,27.84696938484292,3.0,0.0,1.0,0.0,2.0,0.0
1,R0912,3,too-many-branches,-5.0,6.0,-0.2527488379038143,6.0,0.0,3.0,8.190802629829099,0.00273026754327634,23.94560685538907,0.0,3.0,0.0,0.0,-15.949442052163752,2.3333333333333335,-287.0899569389473,0.0,-5.0,8.333333333333334,0.0,0.0,1.3333333333333333
2,R1702,1,too-many-nested-blocks,-6.0,3.0,-0.15389408099688318,3.0,0.0,2.0,4.946499434322277,0.0016488331447740978,16.34118818997979,0.0,2.0,0.0,0.0,-9.783969766585983,1.0,-176.11145579854747,0.0,0.0,4.0,0.0,0.0,1.0
3,R1719,13,simplifiable-if-expression,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1538461538461537
4,W0718,1,broad-exception-caught,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
