,msg_id,path,msg,modified_McCabe_max_diff,SLOC_diff,difficulty_diff,LLOC_diff,N1_diff,h2_diff,volume_diff,bugs_diff,calculated_length_diff,Single comments_diff,vocabulary_diff,h1_diff,Multi_diff,time_diff,Blank_diff,effort_diff,length_diff,McCabe_max_diff,LOC_diff,Comments_diff,N2_diff,McCabe_sum_diff
0,R0911,5,too-many-return-statements,-5.0,-1.8,-0.34285714285714286,-5.4,-3.4,-3.8,-34.81792190799727,-0.01160597396933242,-13.153472471103322,0.0,-4.0,-0.2,0.0,-2.2473950068976656,-0.8,-40.45311012415799,-10.2,-2.6,-2.6,0.0,-6.8,-3.0
1,R0912,6,too-many-branches,-12.0,6.833333333333333,-0.39506575354240275,5.833333333333333,-0.6666666666666666,3.1666666666666665,-4.324222632241441,-0.001441407544080454,23.2605549418374,-2.8333333333333335,3.1666666666666665,0.0,0.0,-13.503396056178154,3.8333333333333335,-243.06112901120704,-2.1666666666666665,-6.5,7.833333333333333,-3.6666666666666665,-1.5,2.1666666666666665
