,msg_id,path,msg,modified_McCabe_max_diff,SLOC_diff,difficulty_diff,LLOC_diff,N1_diff,h2_diff,volume_diff,bugs_diff,calculated_length_diff,Single comments_diff,vocabulary_diff,h1_diff,Multi_diff,time_diff,Blank_diff,effort_diff,length_diff,McCabe_max_diff,LOC_diff,Comments_diff,N2_diff,McCabe_sum_diff
0,C0301,13,line-too-long,,2.3846153846153846,0.05663105691301185,0.0,0.9230769230769231,1.8461538461538463,13.723938302126129,0.004574646100708702,8.714984415517016,0.07692307692307693,2.0,0.15384615384615385,0.0,3.2861000526447715,0.0,59.149800947605854,2.769230769230769,0.0,2.4615384615384617,0.15384615384615385,1.8461538461538463,0.0
1,C0325,1,superfluous-parens,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,R0133,1,comparison-of-constants,,0.0,-0.6047619047619044,0.0,-1.0,-2.0,-26.627325893303464,-0.008875775297767896,-20.150591121342302,0.0,-3.0,-1.0,0.0,-41.83460477420783,0.0,-753.0228859357403,-3.0,0.0,0.0,0.0,-2.0,0.0
3,R0911,2,too-many-return-statements,-11.5,4.5,-0.20234043702563298,3.5,-1.5,-0.5,-24.86886582544497,-0.00828962194181504,-1.0813557784419459,0.5,-0.5,0.0,0.0,-17.800933077846565,7.5,-320.41679540124073,-4.5,-6.0,12.5,0.5,-3.0,-0.5
4,R0912,3,too-many-branches,-11.333333333333334,11.0,-0.49455719756868116,5.0,0.0,4.0,10.545526680589129,0.003515175560196371,31.852880382607356,0.3333333333333333,4.0,0.0,0.0,-29.747444113294893,4.333333333333333,-535.4539940393073,0.0,-10.666666666666666,15.666666666666666,0.3333333333333333,0.0,0.3333333333333333
5,R0915,3,too-many-statements,-10.5,1.6666666666666667,-0.21561743213629114,1.3333333333333333,0.0,1.3333333333333333,3.379428423064572,0.001126476141021543,9.895363304545924,0.0,1.3333333333333333,0.0,0.0,-8.071093843161577,1.0,-145.2796891769091,0.0,-7.0,2.6666666666666665,0.0,0.0,5.333333333333333
6,W0401,1,wildcard-import,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
7,W0718,1,broad-exception-caught,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
