,msg_id,path,msg,modified_McCabe_max_diff,SLOC_diff,difficulty_diff,LLOC_diff,N1_diff,h2_diff,volume_diff,bugs_diff,calculated_length_diff,Single comments_diff,vocabulary_diff,h1_diff,Multi_diff,time_diff,Blank_diff,effort_diff,length_diff,McCabe_max_diff,LOC_diff,Comments_diff,N2_diff,McCabe_sum_diff
0,C0301,3,line-too-long,,0.6666666666666666,0.1692307692307692,0.0,0.3333333333333333,0.6666666666666666,5.949064372133904,0.001983021457377967,4.799259042727904,0.0,1.0,0.3333333333333333,0.3333333333333333,1.880904328835065,0.0,33.856277919031186,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0
1,C0325,1,superfluous-parens,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,R1719,1,simplifiable-if-expression,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
3,W0718,3,broad-exception-caught,-1.0,-1.3333333333333333,0.0,-1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,-0.6666666666666666,0.0,-0.6666666666666666
