,msg_id,path,msg,modified_McCabe_max_diff,SLOC_diff,difficulty_diff,LLOC_diff,N1_diff,h2_diff,volume_diff,bugs_diff,calculated_length_diff,Single comments_diff,vocabulary_diff,h1_diff,Multi_diff,time_diff,Blank_diff,effort_diff,length_diff,McCabe_max_diff,LOC_diff,Comments_diff,N2_diff,McCabe_sum_diff
0,R0911,3,too-many-return-statements,2.0,7.0,-0.008016208597603955,7.0,0.3333333333333333,0.3333333333333333,4.535482342823987,0.0015118274476079996,2.2952022559503007,-0.6666666666666666,0.3333333333333333,0.0,0.0,1.7018172602662105,-6.666666666666667,30.63271068479177,0.6666666666666666,1.3333333333333333,-0.3333333333333333,-0.6666666666666666,0.3333333333333333,1.6666666666666667
1,R0915,1,too-many-statements,-22.0,-1.0,-0.3249999999999993,3.0,-5.0,-6.0,-107.64543377249754,-0.03588181125749923,-45.049811186147735,-3.0,-6.0,0.0,0.0,-61.521982569933584,2.0,-1107.3956862588047,-15.0,-6.0,-2.0,-3.0,-10.0,-8.0
