LOC,LLOC,SLOC,Comments,Single comments,Multi,Blank,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,McCabe_max,McCabe_sum,path
159,119,121,1,1,23,14,13,48,43,84,61,127,316.1839163704497,753.2036418704866,11.375,8567.691426276786,475.982857015377,0.25106788062349555,27.0,41.0,jarviscli\utilities\textParser.py
58,43,43,5,5,0,10,7,20,13,24,27,37,106.09004635215048,175.93083758004835,4.2,738.9095178362031,41.05052876867795,0.058643612526682785,6.0,17.0,jarviscli\plugins\check_if_game_runs_on_linux.py
82,61,57,0,0,19,6,8,26,15,29,34,44,146.2114326716684,223.84836501501496,4.461538461538462,998.7080900669898,55.483782781499436,0.07461612167167166,5.0,16.0,jarviscli\plugins\memory.py
66,43,48,5,5,3,10,1,8,4,8,9,12,24.0,38.03910001730775,0.5,19.019550008653876,1.0566416671474377,0.012679700005769252,4.0,5.0,jarviscli\plugins\imgur.py
46,29,32,12,3,6,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,3.0,jarviscli\plugins\gmail.py
59,48,48,0,0,0,11,3,7,4,8,10,12,24.406371956566698,39.863137138648355,1.7142857142857142,68.33680652339717,3.796489251299843,0.013287712379549451,9.0,17.0,jarviscli\plugins\matrix_add.py
25,18,17,2,2,0,6,2,4,3,6,6,9,10.0,23.264662506490403,1.5,34.89699375973561,1.938721875540867,0.007754887502163467,3.0,3.0,jarviscli\plugins\pi.py
212,118,125,29,29,14,44,6,27,16,31,33,47,143.89173756274062,237.08652360984732,3.4444444444444446,816.6313591005852,45.3684088389214,0.07902884120328244,8.0,34.0,jarviscli\plugins\taste_dive.py
28,21,21,2,2,0,5,1,1,1,1,2,2,0.0,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666666,,,installer\__main__.py
103,57,52,23,23,14,14,4,7,5,7,11,12,27.651484454403228,41.51317942364757,2.0,83.02635884729514,4.612575491516397,0.01383772647454919,7.0,19.0,jarviscli\plugins\lyrics.py
128,75,106,8,7,3,12,4,54,36,72,58,108,318.76392511682735,632.6619474737778,2.6666666666666665,1687.0985265967406,93.72769592204115,0.2108873158245926,16.0,38.0,jarviscli\plugins\top_media.py
165,110,109,0,0,13,43,10,102,81,163,112,244,713.806665829966,1660.9946009820553,7.990196078431373,13271.6725470625,737.3151415034722,0.5536648669940184,15.0,42.0,jarviscli\plugins\rockpaperscissors.py
281,191,221,8,9,25,26,10,107,66,130,117,196,754.5562484937963,1346.5914850383474,6.074766355140187,8180.228647429213,454.4571470794007,0.4488638283461158,17.0,66.0,jarviscli\plugins\news.py
167,97,106,15,15,15,31,2,15,9,18,17,27,60.60335893412778,110.36149671375918,1.2,132.433796056511,7.357433114250611,0.03678716557125306,7.0,23.0,jarviscli\plugins\qr_generator.py
60,39,38,9,6,0,16,7,31,18,35,38,53,173.2315700763964,278.14015821251,3.9516129032258065,1099.1022380978218,61.061235449878986,0.09271338607083668,8.0,8.0,jarviscli\plugins\fruit_nutrition.py
542,318,376,1,0,50,116,15,119,86,147,134,233,879.086672767773,1646.398781376661,9.264705882352942,15253.400474519067,847.4111374732815,0.5487995937922203,10.0,135.0,jarviscli\plugins\balut.py
73,65,66,9,0,0,7,2,6,4,8,8,12,17.509775004326936,36.0,1.3333333333333333,48.0,2.6666666666666665,0.012,11.0,11.0,jarviscli\plugins\voice_control.py
47,30,30,5,5,0,12,2,8,7,8,10,15,26.0,49.82892142331044,1.0,49.82892142331044,2.7682734124061357,0.016609640474436815,,,installer\steps\a_setup_virtualenv.py
169,82,96,6,5,40,28,7,70,46,88,77,134,448.70129564055094,839.7493964531169,4.4,3694.897344393715,205.2720746885397,0.2799164654843723,8.0,22.0,jarviscli\plugins\create_plugin.py
72,52,49,0,0,8,15,4,8,5,9,12,14,32.0,50.18947501009619,2.25,112.92631877271643,6.273684376262024,0.016729825003365395,4.0,15.0,jarviscli\plugins\routine.py
196,141,166,1,1,3,26,7,109,81,162,116,243,757.3835758550881,1666.4893818159999,5.201834862385321,8668.80256412543,481.60014245141275,0.5554964606053333,19.0,43.0,jarviscli\plugins\cricket.py
148,74,96,0,0,20,32,12,46,28,56,58,84,297.1033999872765,492.070403590716,7.304347826086956,3594.2533827495777,nv.py:,0.164023467863572,8.0,27.0,jarviscli\plugins\timeconv.py
129,14,122,1,1,0,6,3,17,9,17,20,26,74.24175580341925,112.37013046707143,1.5,168.55519570060716,9.36417753892262,0.03745671015569048,4.0,4.0,jarviscli\plugins\element.py
143,84,87,23,23,4,29,6,42,28,56,48,84,241.98710676103488,469.13685006057716,4.0,1876.5474002423086,104.25263334679492,0.1563789500201924,7.0,18.0,jarviscli\plugins\project_euler.py
76,55,54,0,0,14,8,4,24,13,26,28,39,118.03910001730776,187.48684196024655,2.1666666666666665,406.2214909138675,22.567860606325972,0.06249561398674885,5.0,15.0,jarviscli\plugins\countryinfo.py
81,52,52,4,4,6,19,10,45,34,68,55,102,280.35267028370896,589.6986907795153,7.555555555555555,4455.501219223005,247.52784551238918,0.19656623025983844,19.0,20.0,jarviscli\plugins\weekday.py
255,102,112,1,1,84,58,10,57,35,67,67,102,365.69401175626393,618.7410974266927,5.87719298245614,3636.4608357533693,202.02560198629828,0.20624703247556422,6.0,26.0,jarviscli\plugins\bulkresize.py
95,58,58,11,11,10,16,6,39,36,72,45,108,221.64046153995463,593.1201344036049,5.538461538461538,3284.9730520815037,182.49850289341688,0.1977067114678683,3.0,7.0,jarviscli\plugins\spinthewheel.py
55,34,30,6,10,4,11,6,15,9,16,21,25,74.11313393845472,109.80793556946902,3.2,351.3853938223009,19.521410767905607,0.03660264518982301,2.0,10.0,jarviscli\plugins\temp_conv.py
74,54,52,3,3,6,13,5,18,14,28,23,42,86.66829050039843,189.98960215439456,3.888888888888889,738.8484528226455,41.04713626792475,0.06332986738479819,5.0,15.0,jarviscli\plugins\buy.py
75,58,58,0,0,0,17,4,12,7,12,16,19,51.01955000865388,76.0,2.0,152.0,8.444444444444445,0.025333333333333333,7.0,7.0,installer\steps\d_optional.py
215,116,149,8,8,28,30,11,45,29,56,56,85,285.1871371398456,493.6251683748964,6.844444444444444,3378.590041321513,187.69944674008406,0.16454172279163215,5.0,45.0,jarviscli\plugins\cocktail.py
146,94,94,6,6,27,19,9,26,14,27,35,41,150.74075768464922,210.30060369474361,4.673076923076923,982.7508980350519,54.59727211305844,0.0701002012315812,5.0,37.0,jarviscli\plugins\twitter_trends.py
691,455,465,4,5,73,148,14,88,54,106,102,160,621.7329513488886,1067.5880547154393,8.431818181818182,9001.708370441545,500.0949094689747,0.35586268490514644,9.0,194.0,jarviscli\plugins\reminder.py
75,51,48,2,2,0,25,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312,1.0,5.0,jarviscli\utilities\notification.py
141,74,85,3,6,20,30,6,18,11,22,24,33,90.56842503028855,151.30376252379818,3.6666666666666665,554.78046258726,30.82113681040333,0.05043458750793273,7.0,26.0,jarviscli\plugins\imgcompressor.py
392,250,249,8,8,57,78,13,53,33,64,66,97,351.6855004276838,586.30622957777,7.849056603773585,4601.950783100987,255.66393239449928,0.19543540985925664,13.0,49.0,jarviscli\plugins\evaluator.py
164,135,126,2,8,11,19,7,103,59,110,110,169,708.3610387542747,1146.0497915856674,3.737864077669903,4283.778347189145,237.98768595495252,0.38201659719522246,11.0,42.0,jarviscli\plugins\stock.py
109,49,40,5,5,41,23,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,2.0,14.0,jarviscli\packages\memory\memory.py
99,84,82,0,0,8,9,5,34,20,40,39,60,184.58337707694838,317.12413313173494,2.9411764705882355,932.7180386227499,51.81766881237499,0.10570804437724497,5.0,21.0,jarviscli\plugins\trivia.py
13,9,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,installer\steps\c_nltk.py
157,80,99,15,15,11,32,4,9,7,13,13,20,36.52932501298081,74.00879436282185,2.888888888888889,213.80318371481866,11.87795465082326,0.024669598120940616,11.0,13.0,jarviscli\plugins\food_recipe.py
71,37,43,3,3,15,10,4,8,4,8,12,12,32.0,43.01955000865388,2.0,86.03910001730776,4.779950000961542,0.014339850002884626,3.0,10.0,jarviscli\plugins\speed_conv.py
158,119,135,0,0,3,20,8,151,103,205,159,308,1116.999115638087,2252.367950227582,5.430463576158941,12231.402113818656,679.5223396565921,0.7507893167425272,9.0,39.0,jarviscli\plugins\workout.py
151,87,111,4,4,17,19,5,22,16,30,27,46,109.71713608445735,218.7248250995196,3.409090909090909,745.6528128392714,41.42515626884841,0.0729082750331732,5.0,27.0,jarviscli\plugins\morse_code.py
59,45,45,0,0,0,14,9,43,27,51,52,78,261.858709465171,444.63429801500524,5.337209302325581,2373.1063114986905,131.83923952770502,0.14821143267166842,12.0,13.0,jarviscli\plugins\wordgame.py
87,83,83,0,0,0,4,6,18,16,32,24,48,90.56842503028855,220.07820003461552,5.333333333333333,1173.750400184616,65.208355565812,0.07335940001153851,25.0,25.0,jarviscli\plugins\expression_checker.py
28,19,22,0,0,0,6,3,8,5,10,11,15,28.75488750216347,51.89147427955947,1.875,97.296514274174,5.405361904120777,0.01729715809318649,4.0,4.0,jarviscli\plugins\motivate.py
302,188,193,47,46,0,63,15,143,111,195,158,306,1082.4649600934374,2234.9569089421934,10.227272727272727,22857.51384145425,1269.8618800807917,0.7449856363140644,19.0,67.0,jarviscli\plugins\tic_tac_toe.py
125,57,68,11,11,17,29,5,21,11,21,26,32,103.84830635279079,150.41407098051496,2.5,376.0351774512874,20.89084319173819,0.05013802366017166,4.0,9.0,jarviscli\plugins\battery.py
52,35,34,0,0,4,14,3,4,3,5,7,8,12.75488750216347,22.458839376460833,1.875,42.11032383086406,2.3394624350480036,0.007486279792153611,4.0,9.0,jarviscli\plugins\distance.py
83,44,65,13,11,0,7,6,27,17,33,33,50,143.89173756274062,252.21970596792266,3.6666666666666665,924.8055885490497,.py:,0.08407323532264088,4.0,7.0,jarviscli\packages\timeIn.py
100,74,71,0,0,9,20,9,26,17,34,35,51,150.74075768464922,261.5934338641933,5.884615384615385,1539.3767454315991,85.52093030175551,0.08719781128806443,9.0,25.0,jarviscli\plugins\quote.py
104,67,71,0,0,5,28,5,23,14,30,28,44,115.65156546374811,211.52361657053456,3.260869565217391,689.7509235995692,38.31949575553162,0.07050787219017819,9.0,25.0,jarviscli\plugins\curl.py
78,65,65,2,2,0,11,3,18,14,28,21,42,79.81353752812508,184.47733175670794,2.3333333333333335,430.44710743231855,23.913728190684363,0.06149244391890265,7.0,14.0,jarviscli\plugins\goodreads.py
288,205,206,28,28,0,54,14,92,92,181,106,273,653.4706688660516,1836.7222840957534,13.771739130434783,25294.860151623037,1405.270008423502,0.6122407613652511,19.0,67.0,jarviscli\plugins\connect_four.py
132,115,122,0,0,0,10,10,58,60,119,68,179,372.9821786662728,1089.655848583811,10.258620689655173,11178.366032885646,621.0203351603136,0.3632186161946036,16.0,31.0,jarviscli\plugins\hangman.py
125,87,90,3,3,4,28,10,40,27,49,50,76,246.09640474436813,428.93307042287904,6.125,2627.215056340134,145.95639201889634,0.14297769014095968,11.0,32.0,jarviscli\plugins\file_organise.py
114,76,81,15,15,8,10,3,9,6,10,12,16,33.28421251514428,57.359400011538504,1.6666666666666667,95.59900001923084,5.311055556623936,0.01911980000384617,14.0,17.0,jarviscli\plugins\write_agenda.py
104,79,77,6,5,4,18,4,24,14,28,28,42,118.03910001730776,201.90890672641936,2.3333333333333335,471.1207823616452,26.173376797869178,0.06730296890880645,13.0,19.0,jarviscli\plugins\akinator.py
22,17,16,0,1,0,5,2,6,3,6,8,9,17.509775004326936,27.0,1.0,27.0,1.5,0.009,3.0,3.0,jarviscli\plugins\agify.py
36,21,31,0,0,0,5,1,4,2,4,5,6,8.0,13.931568569324174,0.5,6.965784284662087,0.3869880158145604,0.004643856189774725,,,installer\unix_windows.py
