LOC,LLOC,SLOC,Comments,Single comments,Multi,Blank,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,McCabe_max,McCabe_sum,path
68,37,46,2,2,9,11,2,6,3,6,8,9,17.509775004326936,27.0,1.0,27.0,1.5,0.009,4,7,hasher.py
71,46,49,1,1,0,21,2,9,5,10,11,15,30.529325012980813,51.89147427955947,1.1111111111111112,57.65719364395497,3.203177424664165,0.01729715809318649,5,8,virustotal.py
565,178,433,19,19,25,88,9,54,40,81,63,121,339.29325012980814,723.2508707434899,6.75,4881.943377518557,271.2190765288087,0.2410836235811633,18,55,denumerator\denumerator.py
127,42,95,9,9,0,23,4,15,8,16,19,24,66.60335893412778,101.95026032264605,2.1333333333333333,217.49388868831156,12.082993816017309,0.03398342010754868,4,4,xmlrpc_amplif_bruteforce.py
54,32,34,3,3,6,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,4,redir_gen\redirgen.py
47,23,30,3,3,0,14,3,9,6,12,12,18,33.28421251514428,64.52932501298082,2.0,129.05865002596164,7.169925001442313,0.02150977500432694,6,7,ip_generator.py
135,73,69,3,3,33,30,6,21,15,27,27,42,107.74844088268091,199.7052750908657,3.857142857142857,770.291775350482,42.79398751947122,0.06656842503028856,15,20,Vi\vi.py
442,160,367,9,8,25,42,12,117,82,164,129,246,846.8522221999121,1724.7619048341205,8.41025641025641,14505.68986629722,805.8716592387344,0.5749206349447068,9,30,hexview\hexview.py
137,74,94,8,14,0,29,8,87,49,98,95,147,584.5360841388394,965.7687744246493,4.505747126436781,4351.509880166236,241.75054889812424,0.32192292480821644,9,16,diggit\diggit.py
