LOC,LLOC,SLOC,Comments,Single comments,Multi,Blank,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,McCabe_max,McCabe_sum,path
236,136,169,24,28,9,30,13,56,36,71,69,107,373.31759197106004,653.6121168752642,8.241071428571429,5386.464141748829,299.24800787493496,0.21787070562508806,24,60,src\iembot\iemchatbot.py
756,426,534,36,50,94,78,14,91,53,100,105,153,645.5122811668878,1027.2795642029168,7.6923076923076925,7902.150493868591,439.0083607704773,0.3424265214009723,13,92,src\iembot\basicbot.py
875,511,641,65,77,65,92,15,124,82,155,139,237,920.9237014221004,1687.1890342354714,9.375,15817.397195957545,878.744288664308,0.5623963447451571,13,116,src\iembot\util.py
